close,high,low,open,symbol,timestamp,tradingDay,volume
269.715,270.5998,269.2079,270.0232,SPY,2018-11-01T09:30:00-04:00,2018-11-01,9480969
270.2518,270.5501,268.8102,269.6951,SPY,2018-11-01T10:00:00-04:00,2018-11-01,9870356
271.0372,271.2261,270.1524,270.2668,SPY,2018-11-01T10:30:00-04:00,2018-11-01,5749807
271.3057,271.4548,270.4606,271.0372,SPY,2018-11-01T11:00:00-04:00,2018-11-01,6368675
270.9378,271.4846,270.8285,271.3057,SPY,2018-11-01T11:30:00-04:00,2018-11-01,3591829
270.8683,271.3213,270.57,270.9428,SPY,2018-11-01T12:00:00-04:00,2018-11-01,3120260
271.4548,271.5045,270.739,270.8583,SPY,2018-11-01T12:30:00-04:00,2018-11-01,3154741
271.5741,271.6139,270.918,271.4449,SPY,2018-11-01T13:00:00-04:00,2018-11-01,3463834
271.2361,271.6735,271.0571,271.594,SPY,2018-11-01T13:30:00-04:00,2018-11-01,3994569
271.3952,271.5741,270.8483,271.2361,SPY,2018-11-01T14:00:00-04:00,2018-11-01,4124033
271.5443,271.6238,270.9975,271.3852,SPY,2018-11-01T14:30:00-04:00,2018-11-01,3259662
271.6636,271.7332,271.1839,271.5443,SPY,2018-11-01T15:00:00-04:00,2018-11-01,4292472
271.9221,272.1408,271.3554,271.6636,SPY,2018-11-01T15:30:00-04:00,2018-11-01,11211340
272.8169,273.6321,272.6177,273.1549,SPY,2018-11-02T09:30:00-04:00,2018-11-02,8343476
271.4349,272.8864,271.425,272.797,SPY,2018-11-02T10:00:00-04:00,2018-11-02,7702419
271.2858,271.6338,270.2121,271.4349,SPY,2018-11-02T10:30:00-04:00,2018-11-02,8783237
270.2618,271.3554,269.7746,271.2957,SPY,2018-11-02T11:00:00-04:00,2018-11-02,7740488
270.3611,270.6296,269.5857,270.2618,SPY,2018-11-02T11:30:00-04:00,2018-11-02,5092346
270.0828,270.5004,269.6354,270.3512,SPY,2018-11-02T12:00:00-04:00,2018-11-02,3784146
268.6387,270.1823,268.2137,270.063,SPY,2018-11-02T12:30:00-04:00,2018-11-02,6687109
